zincid;molecular_formula;binding_energy;charge;2D;binding_energy AD4;standard deviation
ZINC000523180227;C20H2N8O3;-10,1;0;img/ZINC000523180227.png;-4,37;0,18
ZINC000150573863;C40H5N8O5S;-10,3;1;img/ZINC000150573863.png;-5,5;0,42
ZINC001150923951;C15H4N6O3;-10,1;0;img/ZINC001150923951.png;-4,27;0,11
ZINC000761790838;C20H3N7O4;-10,3;0;img/ZINC000761790838.png;-4,92;0,09
ZINC000008459609;C18H2N6O4;-10,4;0;img/ZINC000008459609.png;-4,29;0,07
ZINC000084727683;C38H4CLN6O3;-12,5;0;img/ZINC000084727683.png;-7,92;0,25
ZINC000511876742;C19H2N8O4;-10,3;0;img/ZINC000511876742.png;-3,54;0,16
ZINC001585535992;C21H4N6O4;-10,2;0;img/ZINC001585535992.png;-6,14;0,18
ZINC000004039258;C25CLN5O4;-10,2;0;img/ZINC000004039258.png;-7,88;0,47
ZINC000010102917;C23FN5O3;-10,3;0;img/ZINC000010102917.png;-5,2;0,12
ZINC000103267372;C21CLFN5O3S2;-10,7;-3;img/ZINC000103267372.png;-6,18;0,22
ZINC000731747006;C19H2FN7O4;-10,7;0;img/ZINC000731747006.png;-4,81;0,2
ZINC001147672113;C16H3N6O7PS;-10,5;-1;img/ZINC001147672113.png;-3,25;0,04
ZINC000006936340;C23HN6O;-10,6;0;img/ZINC000006936340.png;-6,44;0,29
ZINC001198840637;C19H2N5O8P;-11;-1;img/ZINC001198840637.png;-4,11;0,19
ZINC000103248637;C24F3N7O3;-10,6;0;img/ZINC000103248637.png;-4,74;0,27
ZINC000473154225;C36HN5O2;-11,3;0;img/ZINC000473154225.png;-7,43;0,27
ZINC000006899854;C21HN7O;-10,2;0;img/ZINC000006899854.png;-6,23;0,03
ZINC000473905854;C17H4N9O3;-10,3;0;img/ZINC000473905854.png;-5,57;0,18
ZINC000048998734;C22H5N5O5;-10,2;0;img/ZINC000048998734.png;-5,09;0,2
ZINC000004901055;C31CLN4O7;-10,2;0;img/ZINC000004901055.png;-5,15;0,47
ZINC001187618713;C19H6N10O2;-10,6;0;img/ZINC001187618713.png;-4,04;0,19
ZINC000785173730;C19H2N5O5;-10,6;0;img/ZINC000785173730.png;-5,6;0,2
ZINC000257201248;C25H3N7O7;-11,5;0;img/ZINC000257201248.png;-3,75;0,46
ZINC000521169694;C18H2N8O5;-10,8;0;img/ZINC000521169694.png;-6,11;0,15
ZINC000028334461;C27HF3N6O4;-11;0;img/ZINC000028334461.png;-6,08;0,19
ZINC000785334101;C20HN5O4;-10,2;0;img/ZINC000785334101.png;-5,49;0,21
ZINC000010970071;C24N6O3;-10,2;0;img/ZINC000010970071.png;-6,1;0,15
ZINC001183585186;C18H2N7O7P;-10,8;-1;img/ZINC001183585186.png;-4,41;0,18
ZINC000044387166;C21H7N8O7S;-10,8;-1;img/ZINC000044387166.png;-1,69;0,34
ZINC000019898257;C24H2FN5O5;-10,4;0;img/ZINC000019898257.png;-5,68;0,32
ZINC000478289314;C19H2FN7O5;-10,4;0;img/ZINC000478289314.png;-4,07;0,29
ZINC000473906005;C17H2N9O3;-10,1;0;img/ZINC000473906005.png;-4,61;0,1
ZINC000077177481;C22FN7O3S;-11,2;0;img/ZINC000077177481.png;-6,93;0,09
ZINC000507103307;C18HF3N6O4S;-10,7;0;img/ZINC000507103307.png;-2,2;0,11
ZINC000029057306;C19H2N6O6;-10,8;0;img/ZINC000029057306.png;-8,04;0,14
ZINC001158849533;C20CLFN5;-10,1;0;img/ZINC001158849533.png;-6,7;0,01
ZINC000034693283;C30CLN4O3;-10,2;0;img/ZINC000034693283.png;-6,91;0,27
ZINC000000679457;C22HCLN8O4;-10,3;0;img/ZINC000000679457.png;-7,5;0,08
ZINC000785359661;C18HN8O4;-10,3;0;img/ZINC000785359661.png;-5,79;0,16
ZINC000029478231;C30HN9;-10,9;0;img/ZINC000029478231.png;-7,62;0,18
ZINC000683516793;C19H4N5O4;-10,4;0;img/ZINC000683516793.png;-5,71;0,13
ZINC000009211039;C23HCLN6O;-10,7;0;img/ZINC000009211039.png;-6,43;0,03
ZINC001161354239;C19H5N8O4S;-10,2;1;img/ZINC001161354239.png;-4,16;0,03
ZINC001142385059;C22HN7O5;-10,8;0;img/ZINC001142385059.png;-4,89;0,11
ZINC000006936193;C24HN6O;-10,6;0;img/ZINC000006936193.png;-6,41;0,08
ZINC000095613035;C21H10N10O18P3;-11,4;-2;img/ZINC000095613035.png;;
ZINC000785142008;C19HN6O5;-10,4;0;img/ZINC000785142008.png;-4,56;0,26
ZINC000025783808;C25HN7O4;-10,8;0;img/ZINC000025783808.png;-7,21;0,3
ZINC000084635425;C21H5N6O11S;-10,6;0;img/ZINC000084635425.png;-1,93;0,27
ZINC001194758944;C16HN5O9PS;-10,7;-2;img/ZINC001194758944.png;-3,5;0,11
ZINC000672251449;C20H3FN5O4;-10,4;0;img/ZINC000672251449.png;-5,9;0,44
ZINC000009211160;C23HCLN6O;-10,8;0;img/ZINC000009211160.png;-6,55;0,13
ZINC001217738243;C18H3N7O2;-10,2;0;img/ZINC001217738243.png;-6,02;0,08
ZINC000002192270;C25H3CLN9O4S;-10,7;0;img/ZINC000002192270.png;-5,56;0,36
ZINC000025914232;C19HN6O5S;-10,7;0;img/ZINC000025914232.png;-3,23;0,21
ZINC001146898016;C16H3N6O8P;-10,6;-1;img/ZINC001146898016.png;-3,28;0,09
ZINC000785135241;C19HN6O4;-10,2;0;img/ZINC000785135241.png;-5,05;0,13
ZINC000028342967;C27HN7O4;-10,7;0;img/ZINC000028342967.png;-6,57;0,16
ZINC000084671012;C25H4N9O3;-10,4;0;img/ZINC000084671012.png;-4,67;0,47
ZINC001164746141;C24HCLN9O;-10,2;1;img/ZINC001164746141.png;-6,22;0,14
ZINC000463023823;C19H2FN6O4;-10,7;0;img/ZINC000463023823.png;-4,68;0,19
ZINC001195766113;C16H2N5O9PS;-11,2;-2;img/ZINC001195766113.png;-3,18;0,11
ZINC001175837314;C16H2N6O8P;-10,7;-2;img/ZINC001175837314.png;-3,94;0,16
ZINC001173801332;C17H4FN5O4;-10,3;0;img/ZINC001173801332.png;-5,02;0,3
ZINC000488690730;C21H4N6O5;-10,4;0;img/ZINC000488690730.png;-4,16;0,21
ZINC000004112999;C29N5O6;-10,7;-1;img/ZINC000004112999.png;-7,21;0,05
ZINC000480364800;C21HN6O5;-10,2;0;img/ZINC000480364800.png;-4,46;0,13
ZINC000101408901;C27H2F3N8O3;-10,5;0;img/ZINC000101408901.png;-5,01;0,4
ZINC001147224100;C15H3N7O8P;-10,2;-1;img/ZINC001147224100.png;-3,43;0,16
ZINC000064965848;C27H2FN5O2;-10,1;0;img/ZINC000064965848.png;-6,19;0,02
ZINC000916475385;C20N7O5S;-10,8;0;img/ZINC000916475385.png;-3,34;0,2
ZINC000008992503;C24H2N7O3;-10,2;1;img/ZINC000008992503.png;-6,75;0,13
ZINC001147814768;C18H3N7O8P;-11,6;-1;img/ZINC001147814768.png;-3,54;0,17
ZINC000028604533;C17H4N6O7S;-10,4;-1;img/ZINC000028604533.png;-2,42;0,26
ZINC000824669943;C20H2N9;-10,5;-1;img/ZINC000824669943.png;-7,08;0,41
ZINC000785078813;C18H2N6O5;-10,3;0;img/ZINC000785078813.png;-4,88;0,17
ZINC000027713888;C35N4O8;-10,4;0;img/ZINC000027713888.png;-5,01;0,16
ZINC000198194680;C32H6N9O14P2;-11,5;-2;img/ZINC000198194680.png;-2,27;0,21
ZINC000537709388;C20H3N7O5;-10,5;0;img/ZINC000537709388.png;-3,85;0,13
ZINC000033027581;C22H3N6O5S;-10,2;-1;img/ZINC000033027581.png;-4,9;0,15
ZINC001192908141;C15H2CLN7O7P;-10,1;-1;img/ZINC001192908141.png;-4,93;0,11
ZINC000008683383;C26FN6O5;-10,2;0;img/ZINC000008683383.png;-6,35;0,24
ZINC000095568570;C20H5N6O6;-10,1;0;img/ZINC000095568570.png;-3,27;0,19
ZINC000101410250;C30H2N9O3;-11,5;0;img/ZINC000101410250.png;-5,44;0,08
ZINC000064965869;C27H2FN5O2;-10,6;0;img/ZINC000064965869.png;-6,46;0,04
ZINC001041393420;C17H3FN6O2;-10,3;0;img/ZINC001041393420.png;-5,12;0,04
ZINC000012405755;C26H4N7O4;-10,6;0;img/ZINC000012405755.png;-4,34;0,52
ZINC000006936265;C23HN6O;-10,4;0;img/ZINC000006936265.png;-6,48;0,05
ZINC000299865234;C19H3CLIN9O3;-10,6;0;img/ZINC000299865234.png;-5,7;0,28
ZINC000221086295;C27H7N9O15P2;-10,7;-3;img/ZINC000221086295.png;-0,22;0,15
ZINC000919719460;C18HF3N6O4S;-11;0;img/ZINC000919719460.png;-2,86;0,1
ZINC001181299414;C24H5N6O5;-10,3;0;img/ZINC001181299414.png;-3,89;0,52
ZINC001164752464;C21H2CLN8O3;-10,1;1;img/ZINC001164752464.png;-6,2;0,27
ZINC000008719963;C25HN5O3;-10,4;0;img/ZINC000008719963.png;-5,67;0,08
ZINC000034694002;C26F2N4O2;-10,1;0;img/ZINC000034694002.png;-5,68;0,02
ZINC000029056462;C22HCLN8O3;-10,5;0;img/ZINC000029056462.png;-6,53;0,18
ZINC001165335498;C19HN5;-10,1;0;img/ZINC001165335498.png;-6,57;0
ZINC000029747668;C24H5N6O8;-10,3;0;img/ZINC000029747668.png;-3,59;0,43
ZINC001170229295;C18H3N7O;-10,4;-1;img/ZINC001170229295.png;-5,46;0,17
ZINC000102580389;C24N6O3;-11;0;img/ZINC000102580389.png;-5,61;0,24
ZINC000034694041;C25F3N4O2;-10,2;0;img/ZINC000034694041.png;-5,59;0,02
ZINC000012405941;C19H5BRN7O5;-10,5;0;img/ZINC000012405941.png;-4,76;0,19
ZINC000590021642;C17HFN9O3;-10,1;0;img/ZINC000590021642.png;-5,7;0,19
ZINC000512320799;C19H2N7O3;-10,1;0;img/ZINC000512320799.png;-4,88;0,09
ZINC000891935239;C19HN6O2;-10,1;0;img/ZINC000891935239.png;-5,44;0
ZINC000103782574;C26N8O4S;-10,1;-1;img/ZINC000103782574.png;-3,75;0,08
ZINC001199263394;C17H3N6O8P;-11,2;-1;img/ZINC001199263394.png;-3,5;0,15
ZINC000009211075;C24HN6O2;-11,1;0;img/ZINC000009211075.png;-6,93;0,08
ZINC001176238120;C18H2N5O10P;-10,8;-3;img/ZINC001176238120.png;-4,19;0,15
ZINC000095612982;C36H8N12O9;-10,6;-1;img/ZINC000095612982.png;-1,64;0,47
ZINC000096900961;C19H4CLIN6O4;-10,1;0;img/ZINC000096900961.png;-5;0,26
ZINC001196309159;C19H3CLN6O2;-10,1;0;img/ZINC001196309159.png;-5,85;0,14
ZINC000095604660;C19H3BRFN6O;-10,6;0;img/ZINC000095604660.png;-6,04;0,09
ZINC001192222602;C17H3N6O8P;-10,8;-1;img/ZINC001192222602.png;-3,85;0,03
ZINC000095476328;C27H3N9O3;-10,6;0;img/ZINC000095476328.png;-5,91;0,27
ZINC001240061892;C22N5O2;-11,1;0;img/ZINC001240061892.png;-6,35;0,28
ZINC001165007096;C21H2CLF2N7O2;-10,2;0;img/ZINC001165007096.png;-5,76;0,13
ZINC000257282977;C26H2F3N7O5;-10,5;0;img/ZINC000257282977.png;-4,76;0,08
ZINC001175843872;C19H2N6O7P;-10,2;-1;img/ZINC001175843872.png;-3,7;0,12
ZINC000028570492;C26H5N10O10;-11,1;0;img/ZINC000028570492.png;-6,81;0,27
ZINC000012758345;C23N8O4;-10,8;0;img/ZINC000012758345.png;-5,64;0,12
ZINC000049757117;C28H3CLN7O3;-10,2;0;img/ZINC000049757117.png;-4,13;0,27
ZINC001169503976;C21H4N7O3;-10,3;0;img/ZINC001169503976.png;-4,85;0,2
ZINC000020556955;C22H3N7O3S;-11,1;0;img/ZINC000020556955.png;-4,08;0,01
ZINC001165006657;C20HCLF3N7O;-10,4;0;img/ZINC001165006657.png;-5,46;0,09
ZINC000006899834;C22HN7O;-10,1;0;img/ZINC000006899834.png;-5,83;0,16
ZINC000663855933;C20N5O2;-10,4;0;img/ZINC000663855933.png;-5,83;0,08
ZINC000029037331;C21H2F3N8O3;-10,4;0;img/ZINC000029037331.png;-5,59;0,21
ZINC000561098851;C20H3N5O6;-10,2;0;img/ZINC000561098851.png;-5,33;0,23
ZINC000009211050;C21HCLN7O;-10,6;0;img/ZINC000009211050.png;-6,65;0,21
ZINC000151269744;C20H2N5O4;-10,7;0;img/ZINC000151269744.png;-5,79;0,06
ZINC000276871919;C20HN6OS;-10,1;0;img/ZINC000276871919.png;-6,28;0,06
ZINC000003226044;C27H2N8O5;-10,3;0;img/ZINC000003226044.png;-5,06;0,1
ZINC000095474500;C28H2N9O2;-10,6;0;img/ZINC000095474500.png;-4,89;0,21
ZINC000046280771;C18H3N7O5;-10,4;0;img/ZINC000046280771.png;-3,27;0,34
ZINC001218633078;C19H3N7O7P;-12,1;-1;img/ZINC001218633078.png;-4,1;0,09
ZINC000098048064;C27H5N6O7;-11,2;0;img/ZINC000098048064.png;-3,63;0,33
ZINC000263602648;C31HN7O13S;-10,1;0;img/ZINC000263602648.png;-6,92;0,47
ZINC000043356713;C19H2FN5O4S;-10,2;0;img/ZINC000043356713.png;-3,05;0,21
ZINC001164760613;C23HN6;-10,3;1;img/ZINC001164760613.png;-7,16;0,35
ZINC000006936279;C23HN6O2;-10,6;0;img/ZINC000006936279.png;-6,47;0,1
ZINC000507092688;C18HN7O6S;-10,7;0;img/ZINC000507092688.png;-4,19;0,12
ZINC001174025719;C17H2N5O8PS;-10,6;-1;img/ZINC001174025719.png;-2,55;0,08
ZINC001171136678;C18H2FN8;-10,2;0;img/ZINC001171136678.png;-5,83;0,12
ZINC000012601453;C22HN6O4S;-10,3;0;img/ZINC000012601453.png;-5,52;0,12
ZINC000058512230;C20H8N10O10P;-10,4;-1;img/ZINC000058512230.png;-0,35;0
ZINC000064965856;C25H2CLFN5O2;-10,2;0;img/ZINC000064965856.png;-6,16;0,05
ZINC001149478575;C14H3N7O3;-10,1;-1;img/ZINC001149478575.png;-5,41;0,01
ZINC000009211077;C22HF2N6O;-10,9;0;img/ZINC000009211077.png;-6,4;0,1
ZINC000035923133;C25H2N6O4S;-10,8;0;img/ZINC000035923133.png;-3,46;0,2
ZINC001142390971;C17HN9O3;-10,5;-1;img/ZINC001142390971.png;-5,17;0,29
ZINC000585285526;C23H3N6O5;-10,2;1;img/ZINC000585285526.png;-7,74;0,1
ZINC000000784776;C22N8O6;-11;0;img/ZINC000000784776.png;-4,55;0,19
ZINC001592556032;C16H2N9O2;-10,2;0;img/ZINC001592556032.png;-6,73;0,03
ZINC000029127008;C35H7N9O5;-11,3;1;img/ZINC000029127008.png;-3,93;0,48
ZINC001164903071;C25HF2N6O;-10,4;1;img/ZINC001164903071.png;-6,62;0,16
ZINC000043356689;C19H4FN6O4S;-10,6;0;img/ZINC000043356689.png;-3,02;0,08
ZINC000024527705;C21N6O4S;-10,5;0;img/ZINC000024527705.png;-3,11;0,24
ZINC000784647147;C23HN5O;-10,1;0;img/ZINC000784647147.png;-6,06;0,02
ZINC000096114431;C22H2N7O;-11,1;0;img/ZINC000096114431.png;-5,86;0,01
ZINC000028824702;C28H3N9O2S;-11,3;0;img/ZINC000028824702.png;-6,74;0,22
ZINC000109791958;C21H3N7O4;-10,3;0;img/ZINC000109791958.png;-4,94;0,11
ZINC000299857541;C30H5F3N8O5;-10,2;0;img/ZINC000299857541.png;-4,28;0,25
ZINC001175645869;C15H2N7O6PS;-10,1;-1;img/ZINC001175645869.png;-3,43;0,1
ZINC001167071600;C23H2N6;-10,2;1;img/ZINC001167071600.png;-7,02;0,04
ZINC000017315037;C22HFN6O3;-10,1;0;img/ZINC000017315037.png;-5,72;0,07
ZINC000186977718;C20N5O4;-10,7;0;img/ZINC000186977718.png;-6,02;0,18
ZINC000737594116;C16H3N10O3;-10,7;0;img/ZINC000737594116.png;-5,62;0,14
ZINC000064965881;C28H2FN5O3;-10,2;0;img/ZINC000064965881.png;-6,26;0,1
ZINC001210295187;C18HN8O;-10,1;0;img/ZINC001210295187.png;-6,19;0,06
ZINC000009152980;C23HN7OS;-11,2;0;img/ZINC000009152980.png;-6,77;0,12
ZINC000534940906;C19HF2N6O3;-10,1;0;img/ZINC000534940906.png;-5,44;0,07
ZINC000553538215;C19H5N8O4;-10,4;0;img/ZINC000553538215.png;-4,6;0,2
ZINC001176317980;C18HCLN7O;-10,2;0;img/ZINC001176317980.png;-5,28;0,1
ZINC001218632172;C18H4N6O8P;-10,5;0;img/ZINC001218632172.png;-5,36;0,08
ZINC000334163705;C19H6N7O15P2;-10,7;-3;img/ZINC000334163705.png;-1,5;0,89
ZINC000049792052;C19H6N7O14P2;-10,3;-2;img/ZINC000049792052.png;-0,45;0,45
ZINC000009152994;C24HN6O3;-11,4;0;img/ZINC000009152994.png;-7,12;0,07
ZINC000049777619;C32H5N6O6;-10,2;0;img/ZINC000049777619.png;-4,36;0,51
ZINC000918863705;C22N5O6;-10,3;0;img/ZINC000918863705.png;-4,15;0,2
ZINC000507112977;C21HN8O4;-10,8;0;img/ZINC000507112977.png;-5,89;0,06
ZINC000557526507;C21H4N6O5;-10,7;0;img/ZINC000557526507.png;-5,29;0,23
ZINC000095539256;C40H7N11O6;-12,1;0;img/ZINC000095539256.png;-3,12;0,26
ZINC000785328244;C18H2N6O5;-10,2;0;img/ZINC000785328244.png;-4,69;0,19
ZINC000825805060;C18HN9O;-10,2;0;img/ZINC000825805060.png;-6,39;0,07
ZINC001190304261;C19H3N5O3;-10,7;-1;img/ZINC001190304261.png;-6,2;0,2
ZINC000004556576;C35H3N5O7;-10,2;0;img/ZINC000004556576.png;-4,9;0,45
ZINC000008648263;C31HN4O6;-10,1;0;img/ZINC000008648263.png;-4,17;0,36
ZINC000033355737;C27HN7O3S;-10,1;0;img/ZINC000033355737.png;-5,3;0,07
ZINC000034693825;C28F3N4O2;-10,1;0;img/ZINC000034693825.png;-6,49;0,02
ZINC001218634192;C15H4N6O8P;-10,7;0;img/ZINC001218634192.png;-4,71;0,51
ZINC000580528707;C20HN6O3;-10,4;0;img/ZINC000580528707.png;-4,78;0,05
ZINC001318375283;C20N8O3;-10,3;0;img/ZINC001318375283.png;-5,69;0,13
ZINC000028563699;C24HCLN7O3;-10,5;0;img/ZINC000028563699.png;-6,96;0,19
ZINC001176672288;C17H2N6O10P;-10,3;-2;img/ZINC001176672288.png;-4,85;0,1
ZINC000257227697;C20H5F3N8O2;-10,5;0;img/ZINC000257227697.png;-4,06;0,09
ZINC000273156579;C20N5O3;-10,1;0;img/ZINC000273156579.png;-5,28;0,07
ZINC001187610796;C24HN9O3;-10,2;0;img/ZINC001187610796.png;-4,54;0,19
ZINC001171177302;C18H5N7O2;-10,7;0;img/ZINC001171177302.png;-5,49;0,37
ZINC001180680632;C18H2N6O8P;-10,5;-1;img/ZINC001180680632.png;-3,87;0,13
ZINC000642149549;C19HN10O3S;-10,2;0;img/ZINC000642149549.png;-6,17;0,14
ZINC000006899820;C22HN7O;-10,6;0;img/ZINC000006899820.png;-5,94;0,09
ZINC000299868444;C35HN8O4;-12,1;0;img/ZINC000299868444.png;-7,88;0,13
ZINC000101363440;C26H2N9O5S;-10,6;0;img/ZINC000101363440.png;-3,32;0,16
ZINC000049899379;C39H5N8O6;-12,3;0;img/ZINC000049899379.png;-5,03;0,34
ZINC000009695162;C18HN10O2S;-10,6;0;img/ZINC000009695162.png;-6,59;0,08
ZINC000913375391;C19N7O6;-10,5;0;img/ZINC000913375391.png;-3,59;0,22
ZINC000157298393;C20N5O4;-10,3;0;img/ZINC000157298393.png;-4,99;0,03
ZINC000096904215;C24H9N12O11P2;-11,2;-1;img/ZINC000096904215.png;;
ZINC000157199175;C38H4N12O4;-10,4;2;img/ZINC000157199175.png;-4,56;0,42
ZINC000029057450;C19H2N6O6;-11,1;0;img/ZINC000029057450.png;-7,73;0,06
ZINC000009707552;C22CLFN6O2;-10,3;0;img/ZINC000009707552.png;-5,7;0,08
ZINC000032047609;C18H2FN6O4;-10,1;0;img/ZINC000032047609.png;-4,21;0,11
ZINC000278394943;C19N4O6;-10,3;0;img/ZINC000278394943.png;-6,12;0,19
ZINC000005313375;C24H4BRN7O5;-10,1;0;img/ZINC000005313375.png;-4,99;0,39
ZINC001189627319;C17H4N7O3;-10,1;0;img/ZINC001189627319.png;-5,6;0,05
ZINC000095446887;C22HN5O2;-10,3;0;img/ZINC000095446887.png;-6,09;0,12
ZINC000057141499;C18HN6O4S;-10,1;0;img/ZINC000057141499.png;-2,55;0,09
ZINC000028864992;C19H3IN6O4;-10,2;0;img/ZINC000028864992.png;-5,45;0,39
ZINC000023919054;C22N7O3S;-10,4;0;img/ZINC000023919054.png;-5,42;0,15
ZINC000096904216;C24H9N12O11P2;-11;-1;img/ZINC000096904216.png;-0,22;0
ZINC001188628746;C16H2N6O8P;-11,3;-2;img/ZINC001188628746.png;-4,42;0,02
ZINC001245546791;C17HN6O2;-10,2;0;img/ZINC001245546791.png;-5,69;0,01
ZINC000473117334;C23H9N13O8;-11,3;0;img/ZINC000473117334.png;-2,59;0,41
ZINC000109412647;C21H2N8O5;-10,9;0;img/ZINC000109412647.png;-5,28;0,22
ZINC001194343216;C17H4N7O7P;-10,3;-1;img/ZINC001194343216.png;-2,57;0,14
ZINC000150664301;C35H3FN5O7;-10,6;0;img/ZINC000150664301.png;-4,94;0,57
ZINC000814521027;C18H3N6O6;-10,9;0;img/ZINC000814521027.png;-4,29;0,06
ZINC000053625744;C18H2N6O6;-10,7;0;img/ZINC000053625744.png;-4,58;0,12
ZINC000009714301;C27H2N6O2;-10,5;1;img/ZINC000009714301.png;-5,85;0,26
ZINC001218630051;C17H4N6O8P;-10,3;0;img/ZINC001218630051.png;-5,43;0,1
ZINC000053574147;C19HFN6O3;-10,7;0;img/ZINC000053574147.png;-4,87;0,06
ZINC000565241510;C24HN5O;-10,3;1;img/ZINC000565241510.png;-6,92;0,12
ZINC000028710259;C20H4N6O7P;-10,1;0;img/ZINC000028710259.png;-3,52;0,63
ZINC001170226755;C15H3N8O;-10,6;0;img/ZINC001170226755.png;-5,24;0,12
ZINC001188570395;C14HN5O9PS;-10,3;-2;img/ZINC001188570395.png;-2,89;0,04
ZINC000663504367;C20HN7;-10,4;0;img/ZINC000663504367.png;-4,93;0,13
ZINC000020867792;C18HCLN6O7;-10,2;0;img/ZINC000020867792.png;-5,11;0,2
ZINC001239919709;C19N5O2;-10,1;0;img/ZINC001239919709.png;-5,46;0,11
ZINC000008551772;C16H7N5O15P2;-10,1;-2;img/ZINC000008551772.png;-0,93;0,3
ZINC000011362005;C22H2N6O5;-10,2;0;img/ZINC000011362005.png;-5,32;0,15
ZINC000833038243;C18N6O5;-10,2;-1;img/ZINC000833038243.png;-5,45;0,17
ZINC000049771916;C31H4N7O4;-10,1;0;img/ZINC000049771916.png;-4,63;0,35
ZINC000053572804;C18H3N6O3;-10,2;0;img/ZINC000053572804.png;-4,48;0,15
ZINC001142385741;C23H2N7O5;-10,4;0;img/ZINC001142385741.png;-4,34;0,08
ZINC000049771707;C11H4N5O13P3;-10,3;-2;img/ZINC000049771707.png;-1,68;0,38
ZINC000651483584;C18HFN5O2;-10,1;0;img/ZINC000651483584.png;-4,99;0,01
ZINC000056979788;C23N8O2;-10,2;0;img/ZINC000056979788.png;-5,62;0,13
ZINC000049803986;C26H8N9O8S;-11,3;0;img/ZINC000049803986.png;-2,22;0,38
ZINC000028130893;C27HF3N6O4;-11,1;0;img/ZINC000028130893.png;-5,94;0,22
ZINC000026296870;C20H5N10O7P;-10,3;-1;img/ZINC000026296870.png;-1,26;0,22
ZINC001196513093;C16H3N7O8P;-11,7;-1;img/ZINC001196513093.png;-3,19;0,17
ZINC000009421306;C20H2CLN8O2;-10,5;0;img/ZINC000009421306.png;-6,01;0,1
ZINC001159190039;C21H4N7O2;-11,3;0;img/ZINC001159190039.png;-6,25;0,19
ZINC000785236187;C18HFN6O4;-10,4;0;img/ZINC000785236187.png;-5,47;0,05
ZINC000095478484;C27H2N9O2;-10,9;0;img/ZINC000095478484.png;-5,56;0,09
ZINC000020556981;C27HN7O3;-11,2;0;img/ZINC000020556981.png;-7,01;0,13
ZINC000672237351;C20H4N6O5;-10,4;0;img/ZINC000672237351.png;-4,57;0,24
ZINC001183775517;C19H4N7O6S;-10,6;-1;img/ZINC001183775517.png;-2,58;0,21
ZINC000029390591;C30H11N10O7;-10,3;1;img/ZINC000029390591.png;-3,77;0,2
ZINC000029055640;C39H4N8O5S;-10,3;0;img/ZINC000029055640.png;-4,86;0,33
ZINC001251980787;C20H5N6O5;-10,1;0;img/ZINC001251980787.png;-4,04;0,42
ZINC000095537517;C36H8N9O7S;-10,1;0;img/ZINC000095537517.png;-1,92;0,42
ZINC000428452510;C18H2FN5O4;-10,3;0;img/ZINC000428452510.png;-5,08;0,14
ZINC000552903901;C19N7O4;-10,1;0;img/ZINC000552903901.png;-4,09;0,07
ZINC000043481735;C20H3N5O10P2;-11,2;-3;img/ZINC000043481735.png;-3,52;0,15
ZINC001218630355;C19H4N7O7P;-10,5;0;img/ZINC001218630355.png;-4,27;0,08
ZINC000029048801;C32H16N12O2;-10,5;4;img/ZINC000029048801.png;-6,22;0,15
ZINC000514485154;C21F3N8O3;-11,8;0;img/ZINC000514485154.png;-5,47;0,06
ZINC001182882654;C19H2N5O2;-10,2;0;img/ZINC001182882654.png;-5,4;0,14
ZINC000029125298;C27H3N7O6;-10,6;0;img/ZINC000029125298.png;-5,73;0,38
ZINC000738453606;C17H2N9O;-10,2;0;img/ZINC000738453606.png;-6,97;0,02
ZINC000020418900;C24HN8O2S;-10,3;0;img/ZINC000020418900.png;-5,66;0,34
ZINC000009153345;C29H2FN8O;-10,3;1;img/ZINC000009153345.png;-6,97;0,3
ZINC000529923785;C18H2N8O;-10,1;0;img/ZINC000529923785.png;-3,76;0,14
ZINC001176029315;C19H3N7O5;-10,3;0;img/ZINC001176029315.png;-4,79;0,16
ZINC000009211230;C24HCLN6O3;-10,3;0;img/ZINC000009211230.png;-6,68;0,19
ZINC000895637665;C20N7;-10,4;0;img/ZINC000895637665.png;-5,85;0,03
ZINC000042806359;C31H3FN7O;-10,6;0;img/ZINC000042806359.png;-6,3;0,21
ZINC000785033547;C20HN6O5;-10,9;0;img/ZINC000785033547.png;-5,03;0,17
ZINC000028333802;C27HN7O4;-10,6;0;img/ZINC000028333802.png;-6,55;0,36
ZINC000653808439;C27H4CLN9O3S;-11;0;img/ZINC000653808439.png;-6,24;0,38
ZINC000180571083;C14H3CLFN9O;-10,2;0;img/ZINC000180571083.png;-6,02;0,22
ZINC000272392787;C20N5O4;-10,4;0;img/ZINC000272392787.png;-5,58;0,03
ZINC001180441285;C16H2N7O8P;-11,7;-1;img/ZINC001180441285.png;-3,67;0,24
ZINC000261642271;C18H5FN6O3;-10,1;1;img/ZINC000261642271.png;-6,07;0,11
ZINC000006936095;C23HFN6O;-10,6;0;img/ZINC000006936095.png;-6,22;0,19
ZINC001193896207;C16H3N6O8PS;-10,5;-2;img/ZINC001193896207.png;-1,81;0,09
ZINC000028564397;C24HN9O3;-10,3;0;img/ZINC000028564397.png;-6,15;0,18
ZINC000009153026;C24HN6O3;-10,5;0;img/ZINC000009153026.png;-6,57;0,14
ZINC001259096707;C20H3N6O6S;-10,6;-1;img/ZINC001259096707.png;-3,47;0,31
ZINC000255977011;C31H3N5O5;-10,8;0;img/ZINC000255977011.png;-4,58;0,14
ZINC000072404830;C24H2N9O2;-10,9;0;img/ZINC000072404830.png;-5,42;0,11
ZINC000545555175;C19N9O3;-10,1;0;img/ZINC000545555175.png;-5,85;0,19
ZINC000006936286;C22HCLN6O;-10,4;0;img/ZINC000006936286.png;-6,44;0,1
